coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-38,298,300.413,1,0,0,0,0,0,0,0,0,29,-25,38.2884,1,-75,-32,81.5414,1,0,0,0,0,0,0,81.5414,81.5414,104.235,104.235,38.2884,38.2884,7
-41,297,299.817,1,0,0,0,0,0,0,0,0,27,-27,38.1838,1,-82,-33,88.3912,1,0,0,0,0,0,0,88.3912,88.3912,109.165,109.165,38.1838,38.1838,7
-40,297,299.681,1,0,0,0,0,0,0,0,0,27,-29,39.6232,1,-84,-34,90.6201,1,0,0,0,0,0,0,90.6201,90.6201,111.113,111.113,39.6232,39.6232,7
-41,297,299.817,1,0,0,0,0,0,0,0,0,30,-29,41.7253,1,-88,-34,94.3398,1,0,0,0,0,0,0,94.3398,94.3398,118.106,118.106,41.7253,41.7253,7
-43,296,299.107,1,0,0,0,0,0,0,0,0,30,-31,43.1393,1,-92,-35,98.4327,1,0,0,0,0,0,0,98.4327,98.4327,122.066,122.066,43.1393,43.1393,7
-43,297,300.097,1,0,0,0,0,0,0,0,0,30,-33,44.5982,1,-94,-36,100.658,1,0,0,0,0,0,0,100.658,100.658,124.036,124.036,44.5982,44.5982,7
-45,297,300.39,1,0,0,0,0,0,0,0,0,31,-34,46.0109,1,-96,-37,102.883,1,0,0,0,0,0,0,102.883,102.883,127.035,127.035,46.0109,46.0109,7
-46,296,299.553,1,0,0,0,0,0,0,0,0,30,-35,46.0977,1,-97,-39,104.547,1,0,0,0,0,0,0,104.547,104.547,127.063,127.063,46.0977,46.0977,7
-47,295,298.721,1,0,0,0,0,0,0,0,0,28,-37,46.4004,1,-97,-40,104.924,1,0,0,0,0,0,0,104.924,104.924,125.036,125.036,46.4004,46.4004,7
-47,296,299.708,1,0,0,0,0,0,0,0,0,30,-36,46.8615,1,-96,-40,104,1,0,0,0,0,0,0,104,104,126.063,126.063,46.8615,46.8615,7
-46,297,300.541,1,0,0,0,0,0,0,0,0,31,-36,47.5079,1,-96,-40,104,1,0,0,0,0,0,0,104,104,127.063,127.063,47.5079,47.5079,7
-47,297,300.696,1,0,0,0,0,0,0,0,0,31,-36,47.5079,1,-97,-40,104.924,1,0,0,0,0,0,0,104.924,104.924,128.062,128.062,47.5079,47.5079,7
-47,298,301.684,1,0,0,0,0,0,0,0,0,31,-37,48.2701,1,-97,-40,104.924,1,0,0,0,0,0,0,104.924,104.924,128.035,128.035,48.2701,48.2701,7
-47,298,301.684,1,0,0,0,0,0,0,0,0,30,-37,47.634,1,-99,-41,107.154,1,0,0,0,0,0,0,107.154,107.154,129.062,129.062,47.634,47.634,7
