coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-45,188,193.311,1,113,2,113.018,1,0,0,0,0,-50,-114,124.483,1,-125,-112,167.836,1,0,0,0,0,0,0,167.836,167.836,75.0267,75.0267,200.062,200.062,8
-47,187,192.816,1,108,-2,108.019,1,0,0,0,0,-53,-114,125.718,1,-128,-111,169.425,1,0,0,0,0,0,0,169.425,169.425,75.06,75.06,196.125,196.125,8
-49,186,192.346,1,103,-4,103.078,1,0,0,0,0,-56,-115,127.91,1,-130,-112,171.593,1,0,0,0,0,0,0,171.593,171.593,74.0608,74.0608,193.912,193.912,8
-48,184,190.158,1,106,-5,106.118,1,0,0,0,0,-56,-117,129.711,1,-129,-115,172.818,1,0,0,0,0,0,0,172.818,172.818,73.0274,73.0274,196.947,196.947,8
-48,182,188.223,1,106,-6,106.17,1,0,0,0,0,-55,-118,130.188,1,-128,-115,172.073,1,0,0,0,0,0,0,172.073,172.073,73.0616,73.0616,196.125,196.125,8
-48,183,189.19,1,108,-6,108.167,1,0,0,0,0,-56,-116,128.81,1,-129,-115,172.818,1,0,0,0,0,0,0,172.818,172.818,73.0068,73.0068,197.474,197.474,8
-48,183,189.19,1,108,-6,108.167,1,0,0,0,0,-56,-113,126.115,1,-130,-115,173.566,1,0,0,0,0,0,0,173.566,173.566,74.027,74.027,195.819,195.819,8
-49,182,188.481,1,106,-6,106.17,1,0,0,0,0,-55,-108,121.198,1,-131,-114,173.658,1,0,0,0,0,0,0,173.658,173.658,76.2365,76.2365,190.591,190.591,8
-50,184,190.672,1,105,-5,105.119,1,0,0,0,0,-53,-108,120.304,1,-132,-114,174.413,1,0,0,0,0,0,0,174.413,174.413,79.2275,79.2275,188.608,188.608,8
-51,184,190.937,1,105,-4,105.076,1,0,0,0,0,-54,-111,123.438,1,-132,-114,174.413,1,0,0,0,0,0,0,174.413,174.413,78.0577,78.0577,191.651,191.651,8
-51,183,189.974,1,103,-5,103.121,1,0,0,0,0,-55,-115,127.475,1,-133,-115,175.824,1,0,0,0,0,0,0,175.824,175.824,78,78,192.52,192.52,8
-53,182,189.56,1,100,-6,100.18,1,0,0,0,0,-54,-115,127.047,1,-131,-115,174.316,1,0,0,0,0,0,0,174.316,174.316,77,77,188.672,188.672,8
-52,181,188.322,1,99,-7,99.2472,1,0,0,0,0,-54,-114,126.143,1,-126,-110,167.26,1,0,0,0,0,0,0,167.26,167.26,72.111,72.111,186.703,186.703,8
-51,180,187.086,1,100,-8,100.319,1,0,0,0,0,-51,-110,121.248,1,-123,-107,163.028,1,0,0,0,0,0,0,163.028,163.028,72.0625,72.0625,182.222,182.222,8
-47,179,185.068,1,104,-7,104.235,1,0,0,0,0,-47,-108,117.784,1,-119,-109,161.375,1,0,0,0,0,0,0,161.375,161.375,72.0069,72.0069,181.665,181.665,8
-42,180,184.835,1,109,-7,109.225,1,0,0,0,0,-40,-110,117.047,1,-115,-112,160.527,1,0,0,0,0,0,0,160.527,160.527,75.0267,75.0267,181.135,181.135,8
-37,180,183.763,1,114,-6,114.158,1,0,0,0,0,-36,-112,117.644,1,-113,-112,159.101,1,0,0,0,0,0,0,159.101,159.101,77,77,183.674,183.674,8
-36,180,183.565,1,116,-6,116.155,1,0,0,0,0,-34,-114,118.962,1,-109,-112,156.285,1,0,0,0,0,0,0,156.285,156.285,75.0267,75.0267,184.835,184.835,8
-35,181,184.353,1,116,-7,116.211,1,0,0,0,0,-32,-113,117.444,1,-106,-110,152.761,1,0,0,0,0,0,0,152.761,152.761,74.0608,74.0608,182.044,182.044,8
