coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-43,152,157.965,1,0,0,0,0,0,0,0,0,10,-47,48.0521,1,-51,-54,74.2765,1,0,0,0,0,0,0,74.2765,74.2765,61.4003,61.4003,48.0521,48.0521,4
-43,153,158.928,1,0,0,0,0,0,0,0,0,8,-47,47.676,1,-53,-52,74.2496,1,0,0,0,0,0,0,74.2496,74.2496,61.2046,61.2046,47.676,47.676,4
-38,156,160.562,1,0,0,0,0,0,0,0,0,11,-44,45.3542,1,-49,-48,68.593,1,0,0,0,0,0,0,68.593,68.593,60.1332,60.1332,45.3542,45.3542,4
-38,157,161.533,1,0,0,0,0,0,0,0,0,12,-43,44.643,1,-49,-47,67.897,1,0,0,0,0,0,0,67.897,67.897,61.131,61.131,44.643,44.643,4
-38,158,162.505,1,0,0,0,0,0,0,0,0,12,-42,43.6807,1,-51,-48,70.0357,1,0,0,0,0,0,0,70.0357,70.0357,63.2851,63.2851,43.6807,43.6807,4
-36,158,162.049,1,0,0,0,0,0,0,0,0,15,-41,43.6578,1,-50,-48,69.3109,1,0,0,0,0,0,0,69.3109,69.3109,65.3758,65.3758,43.6578,43.6578,4
-37,158,162.274,1,0,0,0,0,0,0,0,0,14,-42,44.2719,1,-52,-49,71.4493,1,0,0,0,0,0,0,71.4493,71.4493,66.3702,66.3702,44.2719,44.2719,4
-37,158,162.274,1,0,0,0,0,0,0,0,0,13,-40,42.0595,1,-51,-48,70.0357,1,0,0,0,0,0,0,70.0357,70.0357,64.4981,64.4981,42.0595,42.0595,4
-37,159,163.248,1,0,0,0,0,0,0,0,0,15,-38,40.8534,1,-49,-47,67.897,1,0,0,0,0,0,0,67.897,67.897,64.6297,64.6297,40.8534,40.8534,4
-41,158,163.233,1,0,0,0,0,0,0,0,0,12,-39,40.8044,1,-53,-49,72.1803,1,0,0,0,0,0,0,72.1803,72.1803,65.7647,65.7647,40.8044,40.8044,4
-44,156,162.086,1,0,0,0,0,0,0,0,0,9,-41,41.9762,1,-58,-50,76.5768,1,0,0,0,0,0,0,76.5768,76.5768,67.6018,67.6018,41.9762,41.9762,4
-43,158,163.747,1,0,0,0,0,0,0,0,0,9,-40,41,1,-59,-48,76.0592,1,0,0,0,0,0,0,76.0592,76.0592,68.469,68.469,41,41,4
-43,159,164.712,1,0,0,0,0,0,0,0,0,8,-39,39.8121,1,-63,-46,78.0064,1,0,0,0,0,0,0,78.0064,78.0064,71.3442,71.3442,39.8121,39.8121,4
-45,160,166.208,1,0,0,0,0,0,0,0,0,6,-40,40.4475,1,-67,-45,80.7094,1,0,0,0,0,0,0,80.7094,80.7094,73.171,73.171,40.4475,40.4475,4
-45,160,166.208,1,0,0,0,0,0,0,0,0,4,-41,41.1947,1,-71,-45,84.0595,1,0,0,0,0,0,0,84.0595,84.0595,75.1066,75.1066,41.1947,41.1947,4
-43,161,166.643,1,0,0,0,0,0,0,0,0,6,-39,39.4588,1,-71,-40,81.4923,1,0,0,0,0,0,0,81.4923,81.4923,77.0065,77.0065,39.4588,39.4588,4
-39,165,169.546,1,0,0,0,0,0,0,0,0,10,-35,36.4005,1,-69,-36,77.8267,1,0,0,0,0,0,0,77.8267,77.8267,79.0063,79.0063,36.4005,36.4005,4
-38,168,172.244,1,0,0,0,0,0,0,0,0,12,-33,35.1141,1,-68,-33,75.5844,1,0,0,0,0,0,0,75.5844,75.5844,80,80,35.1141,35.1141,4
-34,168,171.406,1,0,0,0,0,0,0,0,0,15,-33,36.2491,1,-63,-35,72.0694,1,0,0,0,0,0,0,72.0694,72.0694,78.0256,78.0256,36.2491,36.2491,4
-37,161,165.197,1,0,0,0,0,0,0,0,0,13,-39,41.1096,1,-63,-44,76.844,1,0,0,0,0,0,0,76.844,76.844,76.1643,76.1643,41.1096,41.1096,4
-41,153,158.398,1,0,0,0,0,0,0,0,0,8,-49,49.6488,1,-68,-53,86.2148,1,0,0,0,0,0,0,86.2148,86.2148,76.1052,76.1052,49.6488,49.6488,4
-42,149,154.806,1,0,0,0,0,0,0,0,0,6,-53,53.3385,1,-71,-56,90.4268,1,0,0,0,0,0,0,90.4268,90.4268,77.0584,77.0584,53.3385,53.3385,4
-41,147,152.611,1,0,0,0,0,0,0,0,0,7,-55,55.4437,1,-70,-58,90.9065,1,0,0,0,0,0,0,90.9065,90.9065,77.0584,77.0584,55.4437,55.4437,4
-43,146,152.201,1,0,0,0,0,0,0,0,0,3,-57,57.0789,1,-70,-61,92.8493,1,0,0,0,0,0,0,92.8493,92.8493,73.1095,73.1095,57.0789,57.0789,4
-43,146,152.201,1,0,0,0,0,0,0,0,0,3,-57,57.0789,1,-70,-60,92.1954,1,0,0,0,0,0,0,92.1954,92.1954,73.0616,73.0616,57.0789,57.0789,4
-42,147,152.882,1,0,0,0,0,0,0,0,0,5,-55,55.2268,1,-70,-57,90.2718,1,0,0,0,0,0,0,90.2718,90.2718,75.0267,75.0267,55.2268,55.2268,4
-41,147,152.611,1,0,0,0,0,0,0,0,0,3,-54,54.0833,1,-69,-57,89.4986,1,0,0,0,0,0,0,89.4986,89.4986,72.0625,72.0625,54.0833,54.0833,4
-42,146,151.921,1,0,0,0,0,0,0,0,0,2,-55,55.0364,1,-70,-59,91.5478,1,0,0,0,0,0,0,91.5478,91.5478,72.111,72.111,55.0364,55.0364,4
